Federated Finetuning LLM-LoRA with params:
global_model: chavinlo/alpaca-native
data_path: ./data
output_dir: ./lora-shepherd-7b/
client_selection_strategy: random
client_selection_frac: 0.1
num_communication_rounds: 10
num_clients: 10
local_batch_size: 64
local_micro_batch_size: 8
local_num_epochs: 10
local_learning_rate: 0.0003
local_val_set_size: 0
local_save_steps: 3
cutoff_len: 512
lora_r: 16
lora_alpha: 16
lora_dropout: 0.05
lora_target_modules: ['q_proj']
train_on_inputs: True
group_by_length: True
resume_from_checkpoint: False
prompt template: alpaca

The process of federated instruction-tuning has started..

Conducting the client selection

Preparing the local dataset and trainer for Client_2
Initiating the local training of Client_2
Local training starts ... 
{'loss': 5.0019, 'grad_norm': 0.21112509071826935, 'learning_rate': 0.00029999477988515747, 'epoch': 0.0}
{'loss': 1.1563, 'grad_norm': 0.46512773633003235, 'learning_rate': 0.00027107534365756043, 'epoch': 0.96}
{'loss': 1.1405, 'grad_norm': 0.4599624276161194, 'learning_rate': 0.00027107012354271793, 'epoch': 0.96}
{'loss': 1.1749, 'grad_norm': 0.47930100560188293, 'learning_rate': 0.0002710649034278754, 'epoch': 0.96}
{'loss': 1.1324, 'grad_norm': 0.5148261785507202, 'learning_rate': 0.0002710596833130329, 'epoch': 0.96}
{'loss': 1.1321, 'grad_norm': 0.44015562534332275, 'learning_rate': 0.0002710544631981903, 'epoch': 0.96}
{'loss': 1.1385, 'grad_norm': 0.45865365862846375, 'learning_rate': 0.0002710492430833478, 'epoch': 0.96}
{'loss': 1.1446, 'grad_norm': 0.45047512650489807, 'learning_rate': 0.0002710440229685053, 'epoch': 0.97}
{'loss': 1.2046, 'grad_norm': 0.4712858498096466, 'learning_rate': 0.00027103880285366276, 'epoch': 0.97}
{'loss': 1.2008, 'grad_norm': 0.48184797167778015, 'learning_rate': 0.0002710335827388202, 'epoch': 0.97}
{'loss': 1.2373, 'grad_norm': 0.45966535806655884, 'learning_rate': 0.0002710283626239777, 'epoch': 0.97}
{'loss': 1.0442, 'grad_norm': 0.6183753609657288, 'learning_rate': 0.0002710231425091352, 'epoch': 0.97}
{'loss': 1.0631, 'grad_norm': 0.5884360671043396, 'learning_rate': 0.00027101792239429264, 'epoch': 0.97}
{'loss': 1.0769, 'grad_norm': 0.573269248008728, 'learning_rate': 0.0002710127022794501, 'epoch': 0.97}
{'loss': 1.0929, 'grad_norm': 0.553848922252655, 'learning_rate': 0.0002710074821646076, 'epoch': 0.97}
{'loss': 1.0931, 'grad_norm': 0.5111850500106812, 'learning_rate': 0.0002710022620497651, 'epoch': 0.97}
{'loss': 1.1211, 'grad_norm': 1.0382658243179321, 'learning_rate': 0.00027099704193492253, 'epoch': 0.97}
{'loss': 1.1092, 'grad_norm': 0.4765142500400543, 'learning_rate': 0.00027099182182008003, 'epoch': 0.97}
{'loss': 1.0765, 'grad_norm': 0.5380217432975769, 'learning_rate': 0.00027098660170523747, 'epoch': 0.97}
{'loss': 1.122, 'grad_norm': 0.4831508994102478, 'learning_rate': 0.00027098138159039497, 'epoch': 0.97}
{'loss': 1.1062, 'grad_norm': 0.6115285158157349, 'learning_rate': 0.00027097616147555247, 'epoch': 0.97}
{'loss': 1.0952, 'grad_norm': 0.5213580131530762, 'learning_rate': 0.0002709709413607099, 'epoch': 0.97}
{'loss': 1.1163, 'grad_norm': 0.42471182346343994, 'learning_rate': 0.00027096572124586736, 'epoch': 0.97}
{'loss': 1.0813, 'grad_norm': 0.4860383868217468, 'learning_rate': 0.00027096050113102485, 'epoch': 0.97}
{'loss': 1.1222, 'grad_norm': 0.48054030537605286, 'learning_rate': 0.00027095528101618235, 'epoch': 0.97}
{'loss': 1.0857, 'grad_norm': 0.48253700137138367, 'learning_rate': 0.0002709500609013398, 'epoch': 0.97}
{'loss': 1.0945, 'grad_norm': 0.44076642394065857, 'learning_rate': 0.00027094484078649724, 'epoch': 0.97}
{'loss': 1.1118, 'grad_norm': 0.4295310080051422, 'learning_rate': 0.00027093962067165474, 'epoch': 0.97}
{'loss': 1.1419, 'grad_norm': 0.494502454996109, 'learning_rate': 0.00027093440055681224, 'epoch': 0.97}
{'loss': 1.0736, 'grad_norm': 0.4412469267845154, 'learning_rate': 0.0002709291804419697, 'epoch': 0.97}
{'loss': 1.0981, 'grad_norm': 0.442933589220047, 'learning_rate': 0.0002709239603271272, 'epoch': 0.97}
{'loss': 1.0937, 'grad_norm': 0.4148207902908325, 'learning_rate': 0.0002709187402122846, 'epoch': 0.97}
{'loss': 1.0698, 'grad_norm': 0.4402658939361572, 'learning_rate': 0.0002709135200974421, 'epoch': 0.97}
{'loss': 1.1043, 'grad_norm': 0.6096628308296204, 'learning_rate': 0.0002709082999825996, 'epoch': 0.97}
{'loss': 1.12, 'grad_norm': 0.5361937880516052, 'learning_rate': 0.00027090307986775707, 'epoch': 0.97}
{'loss': 1.1038, 'grad_norm': 0.44564810395240784, 'learning_rate': 0.0002708978597529145, 'epoch': 0.97}
{'loss': 1.1126, 'grad_norm': 0.4400271773338318, 'learning_rate': 0.000270892639638072, 'epoch': 0.97}
{'loss': 1.112, 'grad_norm': 0.5085319876670837, 'learning_rate': 0.0002708874195232295, 'epoch': 0.97}
{'loss': 1.1189, 'grad_norm': 0.4513247311115265, 'learning_rate': 0.00027088219940838695, 'epoch': 0.97}
{'loss': 1.0716, 'grad_norm': 0.5137069225311279, 'learning_rate': 0.00027087697929354445, 'epoch': 0.97}
{'loss': 1.1244, 'grad_norm': 0.41651463508605957, 'learning_rate': 0.0002708717591787019, 'epoch': 0.97}
{'loss': 1.1139, 'grad_norm': 0.45860251784324646, 'learning_rate': 0.0002708665390638594, 'epoch': 0.97}
{'loss': 1.0881, 'grad_norm': 0.4888196587562561, 'learning_rate': 0.00027086131894901684, 'epoch': 0.97}
{'loss': 1.1182, 'grad_norm': 0.4937375783920288, 'learning_rate': 0.00027085609883417433, 'epoch': 0.97}
{'loss': 1.1325, 'grad_norm': 0.47242501378059387, 'learning_rate': 0.0002708508787193318, 'epoch': 0.97}
{'loss': 1.0969, 'grad_norm': 0.4592512845993042, 'learning_rate': 0.0002708456586044893, 'epoch': 0.97}
{'loss': 1.1356, 'grad_norm': 0.482208788394928, 'learning_rate': 0.0002708404384896468, 'epoch': 0.97}
{'loss': 1.1166, 'grad_norm': 0.510997474193573, 'learning_rate': 0.0002708352183748042, 'epoch': 0.97}
{'loss': 1.1006, 'grad_norm': 0.47250446677207947, 'learning_rate': 0.0002708299982599617, 'epoch': 0.97}
{'loss': 1.1255, 'grad_norm': 0.4505976140499115, 'learning_rate': 0.00027082477814511916, 'epoch': 0.97}
{'loss': 1.1336, 'grad_norm': 0.5091105103492737, 'learning_rate': 0.00027081955803027666, 'epoch': 0.97}
{'loss': 1.1467, 'grad_norm': 0.43335363268852234, 'learning_rate': 0.0002708143379154341, 'epoch': 0.97}
{'loss': 1.1328, 'grad_norm': 0.5010595917701721, 'learning_rate': 0.0002708091178005916, 'epoch': 0.97}
{'loss': 1.1402, 'grad_norm': 0.4810628890991211, 'learning_rate': 0.00027080389768574905, 'epoch': 0.97}
{'loss': 1.1564, 'grad_norm': 0.4741700291633606, 'learning_rate': 0.00027079867757090655, 'epoch': 0.97}
{'loss': 1.1504, 'grad_norm': 0.5459206700325012, 'learning_rate': 0.000270793457456064, 'epoch': 0.97}
{'loss': 1.1669, 'grad_norm': 0.4898960590362549, 'learning_rate': 0.0002707882373412215, 'epoch': 0.97}
{'loss': 1.1625, 'grad_norm': 0.5518949031829834, 'learning_rate': 0.000270783017226379, 'epoch': 0.97}
{'loss': 1.1648, 'grad_norm': 0.5020514130592346, 'learning_rate': 0.00027077779711153643, 'epoch': 0.97}
{'loss': 1.1715, 'grad_norm': 0.48335182666778564, 'learning_rate': 0.0002707725769966939, 'epoch': 0.97}
{'loss': 1.2334, 'grad_norm': 0.48959609866142273, 'learning_rate': 0.0002707673568818514, 'epoch': 0.97}
{'loss': 1.0337, 'grad_norm': 0.45366862416267395, 'learning_rate': 0.00027076213676700887, 'epoch': 0.97}
{'loss': 1.0707, 'grad_norm': 0.4701940715312958, 'learning_rate': 0.0002707569166521663, 'epoch': 0.97}
{'loss': 1.0549, 'grad_norm': 0.5085057020187378, 'learning_rate': 0.0002707516965373238, 'epoch': 0.97}
{'loss': 1.1353, 'grad_norm': 0.5095729827880859, 'learning_rate': 0.00027074647642248126, 'epoch': 0.98}
{'loss': 1.0888, 'grad_norm': 0.523836612701416, 'learning_rate': 0.00027074125630763876, 'epoch': 0.98}
{'loss': 1.0879, 'grad_norm': 0.5496156811714172, 'learning_rate': 0.0002707360361927962, 'epoch': 0.98}
{'loss': 1.0814, 'grad_norm': 0.5315461754798889, 'learning_rate': 0.0002707308160779537, 'epoch': 0.98}
{'loss': 1.0603, 'grad_norm': 0.47296276688575745, 'learning_rate': 0.00027072559596311114, 'epoch': 0.98}
{'loss': 1.109, 'grad_norm': 0.5073227882385254, 'learning_rate': 0.00027072037584826864, 'epoch': 0.98}
{'loss': 1.1145, 'grad_norm': 0.602064847946167, 'learning_rate': 0.00027071515573342614, 'epoch': 0.98}
{'loss': 1.0954, 'grad_norm': 0.4765002727508545, 'learning_rate': 0.0002707099356185836, 'epoch': 0.98}
{'loss': 1.0848, 'grad_norm': 0.5540539026260376, 'learning_rate': 0.00027070471550374103, 'epoch': 0.98}
{'loss': 1.0698, 'grad_norm': 0.42832013964653015, 'learning_rate': 0.00027069949538889853, 'epoch': 0.98}
{'loss': 1.1016, 'grad_norm': 0.44756364822387695, 'learning_rate': 0.000270694275274056, 'epoch': 0.98}
{'loss': 1.1274, 'grad_norm': 0.41202041506767273, 'learning_rate': 0.00027068905515921347, 'epoch': 0.98}
{'loss': 1.123, 'grad_norm': 0.44785407185554504, 'learning_rate': 0.00027068383504437097, 'epoch': 0.98}
{'loss': 1.1111, 'grad_norm': 0.48053625226020813, 'learning_rate': 0.0002706786149295284, 'epoch': 0.98}
{'loss': 1.0834, 'grad_norm': 0.4623984396457672, 'learning_rate': 0.0002706733948146859, 'epoch': 0.98}
{'loss': 1.1056, 'grad_norm': 0.43759283423423767, 'learning_rate': 0.0002706681746998434, 'epoch': 0.98}
{'loss': 1.0998, 'grad_norm': 0.4273984730243683, 'learning_rate': 0.00027066295458500085, 'epoch': 0.98}
{'loss': 1.1057, 'grad_norm': 0.47272974252700806, 'learning_rate': 0.0002706577344701583, 'epoch': 0.98}
{'loss': 1.1151, 'grad_norm': 0.4475666880607605, 'learning_rate': 0.0002706525143553158, 'epoch': 0.98}
{'loss': 1.0978, 'grad_norm': 0.47573649883270264, 'learning_rate': 0.0002706472942404733, 'epoch': 0.98}
{'loss': 1.0486, 'grad_norm': 0.5377277135848999, 'learning_rate': 0.00027064207412563074, 'epoch': 0.98}
{'loss': 1.1077, 'grad_norm': 0.4571617543697357, 'learning_rate': 0.0002706368540107882, 'epoch': 0.98}
{'loss': 1.1014, 'grad_norm': 0.4479805827140808, 'learning_rate': 0.0002706316338959457, 'epoch': 0.98}
{'loss': 1.1019, 'grad_norm': 0.47492745518684387, 'learning_rate': 0.0002706264137811032, 'epoch': 0.98}
{'loss': 1.0824, 'grad_norm': 0.4654218554496765, 'learning_rate': 0.0002706211936662606, 'epoch': 0.98}
{'loss': 1.1033, 'grad_norm': 0.45167210698127747, 'learning_rate': 0.0002706159735514181, 'epoch': 0.98}
{'loss': 1.0912, 'grad_norm': 0.47316399216651917, 'learning_rate': 0.00027061075343657557, 'epoch': 0.98}
{'loss': 1.1209, 'grad_norm': 0.46435117721557617, 'learning_rate': 0.00027060553332173306, 'epoch': 0.98}
{'loss': 1.1167, 'grad_norm': 0.5157660245895386, 'learning_rate': 0.00027060031320689056, 'epoch': 0.98}
{'loss': 1.1141, 'grad_norm': 0.4519270956516266, 'learning_rate': 0.000270595093092048, 'epoch': 0.98}
{'loss': 1.1331, 'grad_norm': 0.5052993893623352, 'learning_rate': 0.00027058987297720545, 'epoch': 0.98}
{'loss': 1.1166, 'grad_norm': 0.4046751856803894, 'learning_rate': 0.00027058465286236295, 'epoch': 0.98}
{'loss': 1.1411, 'grad_norm': 0.47660595178604126, 'learning_rate': 0.00027057943274752045, 'epoch': 0.98}
{'loss': 1.1186, 'grad_norm': 0.5455079078674316, 'learning_rate': 0.0002705742126326779, 'epoch': 0.98}
{'loss': 1.1468, 'grad_norm': 0.4555450975894928, 'learning_rate': 0.00027056899251783534, 'epoch': 0.98}
{'loss': 1.0813, 'grad_norm': 0.44038379192352295, 'learning_rate': 0.00027056377240299283, 'epoch': 0.98}
{'loss': 1.1403, 'grad_norm': 0.475578635931015, 'learning_rate': 0.00027055855228815033, 'epoch': 0.98}
{'loss': 1.1297, 'grad_norm': 0.4325542449951172, 'learning_rate': 0.0002705533321733078, 'epoch': 0.98}
{'loss': 1.1762, 'grad_norm': 0.4311980605125427, 'learning_rate': 0.0002705481120584653, 'epoch': 0.98}
{'loss': 1.1388, 'grad_norm': 0.4370555281639099, 'learning_rate': 0.0002705428919436227, 'epoch': 0.98}
{'loss': 1.1212, 'grad_norm': 0.6602457165718079, 'learning_rate': 0.0002705376718287802, 'epoch': 0.98}
{'loss': 1.1073, 'grad_norm': 0.43072474002838135, 'learning_rate': 0.0002705324517139377, 'epoch': 0.98}
{'loss': 1.1455, 'grad_norm': 0.4869611859321594, 'learning_rate': 0.00027052723159909516, 'epoch': 0.98}
{'loss': 1.1534, 'grad_norm': 0.674400269985199, 'learning_rate': 0.0002705220114842526, 'epoch': 0.98}
{'loss': 1.1857, 'grad_norm': 0.5019568800926208, 'learning_rate': 0.0002705167913694101, 'epoch': 0.98}
{'loss': 1.1822, 'grad_norm': 0.46755003929138184, 'learning_rate': 0.0002705115712545676, 'epoch': 0.98}
{'loss': 1.2015, 'grad_norm': 0.6660387516021729, 'learning_rate': 0.00027050635113972505, 'epoch': 0.98}
{'loss': 1.0794, 'grad_norm': 0.4679534137248993, 'learning_rate': 0.0002705011310248825, 'epoch': 0.98}
{'loss': 1.0812, 'grad_norm': 0.4872792661190033, 'learning_rate': 0.00027049591091004, 'epoch': 0.98}
{'loss': 1.1012, 'grad_norm': 0.5949066281318665, 'learning_rate': 0.0002704906907951975, 'epoch': 0.98}
{'loss': 1.1186, 'grad_norm': 0.588750422000885, 'learning_rate': 0.00027048547068035493, 'epoch': 0.98}
{'loss': 1.0952, 'grad_norm': 0.5196254849433899, 'learning_rate': 0.0002704802505655124, 'epoch': 0.98}
{'loss': 1.097, 'grad_norm': 0.5465466976165771, 'learning_rate': 0.0002704750304506699, 'epoch': 0.98}
{'loss': 1.1185, 'grad_norm': 0.505458414554596, 'learning_rate': 0.00027046981033582737, 'epoch': 0.98}
{'loss': 1.0979, 'grad_norm': 1.6942414045333862, 'learning_rate': 0.00027046459022098487, 'epoch': 0.98}
{'loss': 1.1079, 'grad_norm': 0.5514669418334961, 'learning_rate': 0.0002704593701061423, 'epoch': 0.98}
{'loss': 1.0858, 'grad_norm': 0.5852053165435791, 'learning_rate': 0.00027045414999129976, 'epoch': 0.98}
{'loss': 1.1128, 'grad_norm': 0.5049636363983154, 'learning_rate': 0.00027044892987645726, 'epoch': 0.98}
{'loss': 1.0833, 'grad_norm': 0.4526713192462921, 'learning_rate': 0.00027044370976161476, 'epoch': 0.99}
{'loss': 1.0946, 'grad_norm': 0.47718268632888794, 'learning_rate': 0.0002704384896467722, 'epoch': 0.99}
{'loss': 1.1172, 'grad_norm': 0.46190357208251953, 'learning_rate': 0.00027043326953192964, 'epoch': 0.99}
{'loss': 1.0883, 'grad_norm': 0.49791809916496277, 'learning_rate': 0.00027042804941708714, 'epoch': 0.99}
{'loss': 1.0976, 'grad_norm': 0.5109755992889404, 'learning_rate': 0.00027042282930224464, 'epoch': 0.99}
{'loss': 1.0994, 'grad_norm': 0.4560694992542267, 'learning_rate': 0.0002704176091874021, 'epoch': 0.99}
{'loss': 1.1026, 'grad_norm': 0.4627090394496918, 'learning_rate': 0.0002704123890725596, 'epoch': 0.99}
{'loss': 1.0905, 'grad_norm': 0.44107785820961, 'learning_rate': 0.000270407168957717, 'epoch': 0.99}
{'loss': 1.0751, 'grad_norm': 0.4466472268104553, 'learning_rate': 0.0002704019488428745, 'epoch': 0.99}
{'loss': 1.1071, 'grad_norm': 0.5027292370796204, 'learning_rate': 0.000270396728728032, 'epoch': 0.99}
{'loss': 1.1075, 'grad_norm': 0.634675145149231, 'learning_rate': 0.00027039150861318947, 'epoch': 0.99}
{'loss': 1.121, 'grad_norm': 0.4481327533721924, 'learning_rate': 0.0002703862884983469, 'epoch': 0.99}
{'loss': 1.1272, 'grad_norm': 0.4152245819568634, 'learning_rate': 0.0002703810683835044, 'epoch': 0.99}
{'loss': 1.089, 'grad_norm': 0.42885681986808777, 'learning_rate': 0.0002703758482686619, 'epoch': 0.99}
{'loss': 1.1261, 'grad_norm': 0.5105544924736023, 'learning_rate': 0.00027037062815381935, 'epoch': 0.99}
{'loss': 1.0881, 'grad_norm': 0.44118210673332214, 'learning_rate': 0.00027036540803897685, 'epoch': 0.99}
{'loss': 1.0956, 'grad_norm': 0.46120354533195496, 'learning_rate': 0.0002703601879241343, 'epoch': 0.99}
{'loss': 1.1401, 'grad_norm': 0.49897637963294983, 'learning_rate': 0.0002703549678092918, 'epoch': 0.99}
{'loss': 1.093, 'grad_norm': 0.5404012203216553, 'learning_rate': 0.00027034974769444924, 'epoch': 0.99}
{'loss': 1.0967, 'grad_norm': 0.45019134879112244, 'learning_rate': 0.00027034452757960674, 'epoch': 0.99}
{'loss': 1.1328, 'grad_norm': 0.44392940402030945, 'learning_rate': 0.0002703393074647642, 'epoch': 0.99}
{'loss': 1.1198, 'grad_norm': 0.45126238465309143, 'learning_rate': 0.0002703340873499217, 'epoch': 0.99}
{'loss': 1.0941, 'grad_norm': 0.4287256598472595, 'learning_rate': 0.0002703288672350791, 'epoch': 0.99}
{'loss': 1.1163, 'grad_norm': 0.4316701889038086, 'learning_rate': 0.0002703236471202366, 'epoch': 0.99}
{'loss': 1.146, 'grad_norm': 0.46305277943611145, 'learning_rate': 0.0002703184270053941, 'epoch': 0.99}
{'loss': 1.1186, 'grad_norm': 0.4975520968437195, 'learning_rate': 0.00027031320689055156, 'epoch': 0.99}
{'loss': 1.1118, 'grad_norm': 0.5097278952598572, 'learning_rate': 0.00027030798677570906, 'epoch': 0.99}
{'loss': 1.1222, 'grad_norm': 0.4710150361061096, 'learning_rate': 0.0002703027666608665, 'epoch': 0.99}
{'loss': 1.1163, 'grad_norm': 0.4640964865684509, 'learning_rate': 0.000270297546546024, 'epoch': 0.99}
{'loss': 1.1161, 'grad_norm': 0.4936656951904297, 'learning_rate': 0.00027029232643118145, 'epoch': 0.99}
{'loss': 1.1572, 'grad_norm': 0.46915966272354126, 'learning_rate': 0.00027028710631633895, 'epoch': 0.99}
{'loss': 1.1415, 'grad_norm': 0.46780362725257874, 'learning_rate': 0.0002702818862014964, 'epoch': 0.99}
{'loss': 1.1325, 'grad_norm': 0.47981947660446167, 'learning_rate': 0.0002702766660866539, 'epoch': 0.99}
{'loss': 1.1345, 'grad_norm': 0.4514475166797638, 'learning_rate': 0.00027027144597181133, 'epoch': 0.99}
{'loss': 1.1265, 'grad_norm': 0.5409921407699585, 'learning_rate': 0.00027026622585696883, 'epoch': 0.99}
{'loss': 1.1741, 'grad_norm': 0.4895577132701874, 'learning_rate': 0.0002702610057421263, 'epoch': 0.99}
{'loss': 1.1678, 'grad_norm': 0.46464017033576965, 'learning_rate': 0.0002702557856272838, 'epoch': 0.99}
{'loss': 1.1725, 'grad_norm': 0.504109799861908, 'learning_rate': 0.0002702505655124413, 'epoch': 0.99}
{'loss': 1.195, 'grad_norm': 0.5172581672668457, 'learning_rate': 0.0002702453453975987, 'epoch': 0.99}
{'loss': 1.0187, 'grad_norm': 0.4573029577732086, 'learning_rate': 0.0002702401252827562, 'epoch': 0.99}
{'loss': 1.0682, 'grad_norm': 0.517352819442749, 'learning_rate': 0.00027023490516791366, 'epoch': 0.99}
{'loss': 1.1003, 'grad_norm': 0.49277591705322266, 'learning_rate': 0.00027022968505307116, 'epoch': 0.99}
{'loss': 1.0961, 'grad_norm': 0.5890013575553894, 'learning_rate': 0.0002702244649382286, 'epoch': 0.99}
{'loss': 1.0882, 'grad_norm': 0.5352057814598083, 'learning_rate': 0.0002702192448233861, 'epoch': 0.99}
{'loss': 1.115, 'grad_norm': 0.5782715678215027, 'learning_rate': 0.00027021402470854355, 'epoch': 0.99}
{'loss': 1.107, 'grad_norm': 0.6926381587982178, 'learning_rate': 0.00027020880459370104, 'epoch': 0.99}
{'loss': 1.0813, 'grad_norm': 0.43742311000823975, 'learning_rate': 0.00027020358447885854, 'epoch': 0.99}
{'loss': 1.0793, 'grad_norm': 0.5555490851402283, 'learning_rate': 0.000270198364364016, 'epoch': 0.99}
{'loss': 1.1112, 'grad_norm': 0.6559992432594299, 'learning_rate': 0.00027019314424917343, 'epoch': 0.99}
{'loss': 1.1343, 'grad_norm': 0.6290326714515686, 'learning_rate': 0.00027018792413433093, 'epoch': 0.99}
{'loss': 1.0726, 'grad_norm': 0.5072653293609619, 'learning_rate': 0.00027018270401948843, 'epoch': 0.99}
{'loss': 1.0959, 'grad_norm': 0.43617844581604004, 'learning_rate': 0.00027017748390464587, 'epoch': 0.99}
{'loss': 1.094, 'grad_norm': 0.4063919484615326, 'learning_rate': 0.00027017226378980337, 'epoch': 0.99}
{'loss': 1.1189, 'grad_norm': 0.5146852135658264, 'learning_rate': 0.0002701670436749608, 'epoch': 0.99}
{'loss': 1.0893, 'grad_norm': 0.5250774025917053, 'learning_rate': 0.0002701618235601183, 'epoch': 0.99}
{'loss': 1.0504, 'grad_norm': 0.45288339257240295, 'learning_rate': 0.0002701566034452758, 'epoch': 0.99}
{'loss': 1.1098, 'grad_norm': 0.49351176619529724, 'learning_rate': 0.00027015138333043326, 'epoch': 0.99}
{'loss': 1.1183, 'grad_norm': 0.44022345542907715, 'learning_rate': 0.0002701461632155907, 'epoch': 1.0}
{'loss': 1.0797, 'grad_norm': 0.48141661286354065, 'learning_rate': 0.0002701409431007482, 'epoch': 1.0}
{'loss': 1.0988, 'grad_norm': 0.5562705397605896, 'learning_rate': 0.0002701357229859057, 'epoch': 1.0}
{'loss': 1.1039, 'grad_norm': 0.7043340802192688, 'learning_rate': 0.00027013050287106314, 'epoch': 1.0}
{'loss': 1.109, 'grad_norm': 0.5725011229515076, 'learning_rate': 0.0002701252827562206, 'epoch': 1.0}
{'loss': 1.1358, 'grad_norm': 0.48439252376556396, 'learning_rate': 0.0002701200626413781, 'epoch': 1.0}
{'loss': 1.1096, 'grad_norm': 0.5588163733482361, 'learning_rate': 0.0002701148425265356, 'epoch': 1.0}
{'loss': 1.1039, 'grad_norm': 0.5170412063598633, 'learning_rate': 0.000270109622411693, 'epoch': 1.0}
{'loss': 1.1095, 'grad_norm': 0.5282615423202515, 'learning_rate': 0.0002701044022968505, 'epoch': 1.0}
{'loss': 1.0805, 'grad_norm': 0.4298422038555145, 'learning_rate': 0.00027009918218200797, 'epoch': 1.0}
{'loss': 1.097, 'grad_norm': 0.4497999846935272, 'learning_rate': 0.00027009396206716547, 'epoch': 1.0}
{'loss': 1.1314, 'grad_norm': 0.4775724709033966, 'learning_rate': 0.00027008874195232296, 'epoch': 1.0}
{'loss': 1.1355, 'grad_norm': 0.6289830207824707, 'learning_rate': 0.0002700835218374804, 'epoch': 1.0}
{'loss': 1.1052, 'grad_norm': 0.429288387298584, 'learning_rate': 0.00027007830172263785, 'epoch': 1.0}
{'loss': 1.1197, 'grad_norm': 0.4530237913131714, 'learning_rate': 0.00027007308160779535, 'epoch': 1.0}
{'loss': 1.1078, 'grad_norm': 0.4401928782463074, 'learning_rate': 0.00027006786149295285, 'epoch': 1.0}
{'loss': 1.1092, 'grad_norm': 0.4404818117618561, 'learning_rate': 0.0002700626413781103, 'epoch': 1.0}
{'loss': 1.1268, 'grad_norm': 0.46008238196372986, 'learning_rate': 0.00027005742126326774, 'epoch': 1.0}
{'loss': 1.1335, 'grad_norm': 0.48861807584762573, 'learning_rate': 0.00027005220114842524, 'epoch': 1.0}
{'loss': 1.1003, 'grad_norm': 0.4369240403175354, 'learning_rate': 0.00027004698103358273, 'epoch': 1.0}
{'loss': 1.1163, 'grad_norm': 0.4217471480369568, 'learning_rate': 0.0002700417609187402, 'epoch': 1.0}
{'loss': 1.1018, 'grad_norm': 0.47476306557655334, 'learning_rate': 0.0002700365408038976, 'epoch': 1.0}
{'loss': 1.1537, 'grad_norm': 0.52997225522995, 'learning_rate': 0.0002700313206890551, 'epoch': 1.0}
{'loss': 1.1562, 'grad_norm': 0.5547896027565002, 'learning_rate': 0.0002700261005742126, 'epoch': 1.0}
{'loss': 1.1357, 'grad_norm': 0.4699369966983795, 'learning_rate': 0.0002700208804593701, 'epoch': 1.0}
{'loss': 1.1324, 'grad_norm': 0.5320078134536743, 'learning_rate': 0.00027001566034452756, 'epoch': 1.0}
{'loss': 1.1563, 'grad_norm': 0.5616530776023865, 'learning_rate': 0.000270010440229685, 'epoch': 1.0}
{'loss': 1.1483, 'grad_norm': 0.51065993309021, 'learning_rate': 0.0002700052201148425, 'epoch': 1.0}
{'loss': 1.1728, 'grad_norm': 0.5514777898788452, 'learning_rate': 0.00027, 'epoch': 1.0}
{'loss': 1.128, 'grad_norm': 0.5371784567832947, 'learning_rate': 0.00026999477988515745, 'epoch': 1.0}
{'loss': 1.0598, 'grad_norm': 0.4500296413898468, 'learning_rate': 0.0002699895597703149, 'epoch': 1.0}
{'loss': 1.0628, 'grad_norm': 0.5359414219856262, 'learning_rate': 0.0002699843396554724, 'epoch': 1.0}
{'loss': 1.0781, 'grad_norm': 0.5821697115898132, 'learning_rate': 0.0002699791195406299, 'epoch': 1.0}
{'loss': 1.0805, 'grad_norm': 0.5500575304031372, 'learning_rate': 0.00026997389942578733, 'epoch': 1.0}
{'loss': 1.0845, 'grad_norm': 0.4887898862361908, 'learning_rate': 0.0002699686793109448, 'epoch': 1.0}
{'loss': 1.0623, 'grad_norm': 0.7824732661247253, 'learning_rate': 0.0002699634591961023, 'epoch': 1.0}
{'loss': 1.0837, 'grad_norm': 0.46880581974983215, 'learning_rate': 0.0002699582390812598, 'epoch': 1.0}
{'loss': 1.1163, 'grad_norm': 0.4782004952430725, 'learning_rate': 0.0002699530189664172, 'epoch': 1.0}
{'loss': 1.0787, 'grad_norm': 0.5371721982955933, 'learning_rate': 0.0002699477988515747, 'epoch': 1.0}
{'loss': 1.0556, 'grad_norm': 0.5231431126594543, 'learning_rate': 0.00026994257873673216, 'epoch': 1.0}
{'loss': 1.1087, 'grad_norm': 0.5482783913612366, 'learning_rate': 0.00026993735862188966, 'epoch': 1.0}
{'loss': 1.0545, 'grad_norm': 0.44575080275535583, 'learning_rate': 0.00026993213850704716, 'epoch': 1.0}
{'loss': 1.0537, 'grad_norm': 0.43476399779319763, 'learning_rate': 0.0002699269183922046, 'epoch': 1.0}
{'loss': 1.0579, 'grad_norm': 0.427341103553772, 'learning_rate': 0.00026992169827736205, 'epoch': 1.0}
{'loss': 1.0617, 'grad_norm': 0.4397663474082947, 'learning_rate': 0.00026991647816251954, 'epoch': 1.0}
{'loss': 1.0781, 'grad_norm': 0.4622272551059723, 'learning_rate': 0.00026991125804767704, 'epoch': 1.0}
{'loss': 1.0469, 'grad_norm': 0.4452148675918579, 'learning_rate': 0.0002699060379328345, 'epoch': 1.0}
{'loss': 1.0463, 'grad_norm': 0.4471781253814697, 'learning_rate': 0.000269900817817992, 'epoch': 1.0}
{'loss': 1.1068, 'grad_norm': 0.4435701370239258, 'learning_rate': 0.00026989559770314943, 'epoch': 1.0}
